time,temperature_2m,cloudcover,windspeed_10m,precipitation_probability,energy_load_mw,hour,day,weekday,month,load_lag_1h,load_lag_3h,load_roll_mean_3h,load_roll_std_3h,load_roll_mean_6h,load_roll_std_6h
1970-01-01 00:28:49.476000,12.8,9.0,22.3,,40407.4,0,1,3,1,39575.71,41666.48,42578.28,4499.596175313835,43298.74333333333,3535.6735512806504
1970-01-01 00:28:49.479600,12.4,25.0,20.1,,38322.92,0,1,3,1,40407.4,47751.73,39435.34333333333,1049.3051598240809,42536.903333333335,4089.4377239451505
1970-01-01 00:28:49.483200,11.9,47.0,19.1,,42530.23,0,1,3,1,38322.92,39575.71,40420.183333333334,2103.684130099636,41709.07833333334,3313.6517327528354
1970-01-01 00:28:49.486800,11.6,100.0,18.2,,41904.08,0,1,3,1,42530.23,40407.4,40919.07666666667,2270.0304037683873,41748.67833333334,3314.4604719887457
1970-01-01 00:28:49.490400,12.4,100.0,18.0,,34099.83,0,1,3,1,41904.08,38322.92,39511.38,4696.985310547617,39473.361666666664,3044.1451021224893
1970-01-01 00:28:49.494000,12.6,100.0,16.0,,37412.92,0,1,3,1,34099.83,42530.23,37805.61,3916.9163372097673,39112.89666666667,3155.61187717793
1970-01-01 00:28:49.497600,12.6,100.0,14.8,,45765.41,0,1,3,1,37412.92,41904.08,39092.72,6011.4669768784615,40005.89833333334,4185.329485406882
1970-01-01 00:28:49.501200,12.9,100.0,13.7,,39149.89,0,1,3,1,45765.41,34099.83,40776.073333333334,4407.309437200082,40143.72666666666,4132.100405520926
1970-01-01 00:28:49.504800,13.1,100.0,12.1,,49856.55,0,1,3,1,39149.89,37412.92,44923.950000000004,5402.701480518595,41364.780000000006,5745.763313851282
1970-01-01 00:28:49.508400,13.8,100.0,10.8,,45562.66,0,1,3,1,49856.55,45765.41,44856.36666666667,5388.161077160851,41974.543333333335,6002.823741579107
1970-01-01 00:28:49.512000,13.7,100.0,12.1,,42892.1,0,1,3,1,45562.66,39149.89,46103.77,3513.6150863031835,43439.92166666667,4606.870142686406
1970-01-01 00:28:49.515600,14.0,100.0,9.9,,41510.86,0,1,3,1,42892.1,49856.55,43321.87333333333,2059.8057307745844,44122.911666666674,3760.689839406502
1970-01-01 00:28:49.519200,14.2,100.0,9.6,,41741.79,0,1,3,1,41510.86,45562.66,42048.25,739.8609890371431,43452.308333333334,3767.960375945513
1970-01-01 00:28:49.522800,14.2,100.0,12.4,,40332.88,0,1,3,1,41741.79,42892.1,41195.176666666666,755.6446401799769,43649.473333333335,3520.63665725184
1970-01-01 00:28:49.526400,13.4,100.0,12.5,,44320.72,0,1,3,1,40332.88,41510.86,42131.79666666667,2022.324372209443,42726.835,1938.5362900263046
1970-01-01 00:28:49.530000,12.8,100.0,12.4,,42507.14,0,1,3,1,44320.72,41741.79,42386.91333333333,1996.6366231571044,42217.581666666665,1359.4074779902185
1970-01-01 00:28:49.533600,12.1,100.0,11.5,,44225.57,0,1,3,1,42507.14,40332.88,43684.47666666666,1020.7127904712542,42439.82666666667,1582.4429582596902
1970-01-01 00:28:49.537200,11.7,100.0,11.5,,43994.18,0,1,3,1,44225.57,44320.72,43575.63,932.5440971333891,42853.71333333333,1615.2925902589886
1970-01-01 00:28:49.540800,11.5,100.0,10.9,,40351.73,0,1,3,1,43994.18,42507.14,42857.16,2172.8483487576023,42622.03666666667,1884.0038956715664
1970-01-01 00:28:49.544400,11.3,0.0,10.7,,41305.96,0,1,3,1,40351.73,44225.57,41883.956666666665,1888.76166062116,42784.21666666667,1678.1751296052516
1970-01-01 00:28:49.548000,10.3,0.0,9.5,,48179.79,0,1,3,1,41305.96,43994.18,43279.16,4270.804317795238,43427.395,2769.500233592479
1970-01-01 00:28:49.551600,10.0,2.0,10.5,,41453.05,0,1,3,1,48179.79,40351.73,43646.26666666667,3926.8351413615037,43251.71333333334,2871.119723917047
1970-01-01 00:28:49.555200,9.6,0.0,9.7,,39908.39,0,1,3,1,41453.05,41305.96,43180.409999999996,4397.936324823098,42532.183333333334,3109.3316299143235
1970-01-01 00:28:49.558800,9.4,0.0,10.6,,38435.6,0,1,3,1,39908.39,48179.79,39932.34666666667,1508.867643974534,41605.753333333334,3401.018712331039
1970-01-01 00:28:49.562400,9.0,0.0,10.5,,36551.94,0,1,3,1,38435.6,41453.05,38298.64333333333,1682.411066604697,40972.455,3984.8888421572506
1970-01-01 00:28:49.566000,8.7,0.0,10.3,,38985.46,0,1,3,1,36551.94,39908.39,37991.0,1276.227553221116,40585.705,4057.983873594059
1970-01-01 00:28:49.569600,8.6,0.0,10.4,,41140.65,0,1,3,1,38985.46,38435.6,38892.68333333333,2295.761420190195,39412.515,1828.4285001579128
1970-01-01 00:28:49.573200,8.4,0.0,9.8,,36143.87,0,1,3,1,41140.65,36551.94,38756.659999999996,2506.2351589785885,38527.651666666665,1925.5187476980261
1970-01-01 00:28:49.576800,8.3,0.0,10.1,,49184.26,0,1,3,1,36143.87,38985.46,42156.26,6579.250762214409,40073.63,4813.6198649415155
1970-01-01 00:28:49.580400,8.2,2.0,10.0,,42134.45,0,1,3,1,49184.26,41140.65,42487.52666666667,6527.360889933394,40690.105,4798.713770554505
1970-01-01 00:28:49.584000,8.3,7.0,10.1,,37961.34,0,1,3,1,42134.45,36143.87,43093.35,5672.574392557448,40925.005,4585.38875247338
1970-01-01 00:28:49.587600,9.8,17.0,14.3,,44790.62,0,1,3,1,37961.34,49184.26,41628.80333333333,3442.6044273532975,41892.53166666667,4705.176882402598
1970-01-01 00:28:49.591200,11.6,10.0,14.3,,42906.59,0,1,3,1,44790.62,42134.45,41886.18333333333,3527.136041270935,42186.855,4703.970203752261
1970-01-01 00:28:49.594800,13.9,11.0,15.9,,43929.29,0,1,3,1,42906.59,37961.34,43875.5,943.1660952865831,43484.425,3662.0475960463427
1970-01-01 00:28:49.598400,15.3,44.0,23.3,,47028.77,0,1,3,1,43929.29,44790.62,44621.549999999996,2146.5111038142322,43125.176666666666,3044.7617062859854
1970-01-01 00:28:49.602000,15.8,96.0,19.8,,41481.92,0,1,3,1,47028.77,42906.59,44146.659999999996,2779.8063814406223,43016.42166666666,3098.407864845358
1970-01-01 00:28:49.605600,15.3,69.0,19.5,,44771.5,0,1,3,1,41481.92,43929.29,44427.39666666667,2789.389101332264,44151.448333333334,1886.6580283600135
1970-01-01 00:28:49.609200,15.4,100.0,19.8,,39138.09,0,1,3,1,44771.5,47028.77,41797.17,2829.9052950406453,43209.35999999999,2727.542167299869
1970-01-01 00:28:49.612800,14.9,99.0,13.0,,45006.26,0,1,3,1,39138.09,41481.92,42971.950000000004,3322.294378753716,43559.305,2814.243851941189
1970-01-01 00:28:49.616400,14.6,42.0,9.7,,32976.04,0,1,3,1,45006.26,44771.5,39040.13,6015.708223750583,41733.76333333333,5127.822875071436
1970-01-01 00:28:49.620000,12.6,25.0,8.4,,44393.54,0,1,3,1,32976.04,39138.09,40791.94666666666,6775.703226686724,41294.558333333334,4676.595926844227
1970-01-01 00:28:49.623600,11.9,6.0,9.2,,44826.42,0,1,3,1,44393.54,45006.26,40732.0,6720.3447020818485,41851.975,4897.497518356615
1970-01-01 00:28:49.627200,11.3,2.0,8.8,,41887.65,0,1,3,1,44826.42,32976.04,43702.53666666666,1586.5706675819592,41371.333333333336,4690.819922383079
1970-01-01 00:28:49.630800,10.6,1.0,7.6,,36755.5,0,1,3,1,41887.65,44393.54,41156.52333333333,4084.831338456053,40974.23500000001,5007.82141810882
1970-01-01 00:28:49.634400,10.0,4.0,7.5,,38783.74,0,1,3,1,36755.5,44826.42,39142.29666666666,2584.7945891373324,39937.14833333334,4636.359067149175
1970-01-01 00:28:49.638000,9.4,6.0,7.0,,48304.78,0,1,3,1,38783.74,41887.65,41281.34,6166.439122346002,42491.93833333333,4239.755790459597
1970-01-01 00:28:49.641600,8.6,6.0,8.4,,41951.13,0,1,3,1,48304.78,36755.5,43013.21666666667,4848.563883876533,42084.869999999995,4136.660556545475
1970-01-01 00:28:49.645200,8.0,7.0,10.0,,38778.54,0,1,3,1,41951.13,38783.74,43011.48333333334,4850.8323026086855,41076.89,4071.348238222736
1970-01-01 00:28:49.648800,8.8,88.0,6.6,,50693.5,0,1,3,1,38778.54,48304.78,43807.723333333335,6170.637896881609,42544.53166666667,5688.187868354532
1970-01-01 00:28:49.652400,8.8,99.0,6.5,,35989.41,0,1,3,1,50693.5,41951.13,41820.48333333334,7809.777853078308,42416.85,5850.407215016663
1970-01-01 00:28:49.656000,8.8,97.0,6.4,,45103.35,0,1,3,1,35989.41,38778.54,43928.753333333334,7422.083513342555,43470.11833333333,5630.237504643603
1970-01-01 00:28:49.659600,9.3,97.0,5.5,,44004.57,0,1,3,1,45103.35,50693.5,41699.10999999999,4975.171850257955,42753.416666666664,5144.464778231611
1970-01-01 00:28:49.663200,9.1,96.0,7.1,,39209.41,0,1,3,1,44004.57,35989.41,42772.44333333333,3134.2039296976145,42296.46333333333,5347.729808753031
1970-01-01 00:28:49.666800,9.2,67.0,7.2,,38116.21,0,1,3,1,39209.41,45103.35,40443.39666666667,3132.1299769538873,42186.075000000004,5440.894970203808
1970-01-01 00:28:49.670400,9.5,43.0,6.3,,34297.62,0,1,3,1,38116.21,44004.57,37207.746666666666,2578.8368447877383,39453.42833333334,4314.255108620316
1970-01-01 00:28:49.674000,11.1,35.0,7.3,,39322.79,0,1,3,1,34297.62,39209.41,37245.54,2623.2866920909382,40008.99166666667,3980.696556324828
1970-01-01 00:28:49.677600,12.4,44.0,7.4,,42434.92,0,1,3,1,39322.79,38116.21,38685.11,4105.9578248321895,39564.253333333334,3405.1611916892375
1970-01-01 00:28:49.681200,14.2,64.0,11.6,,43859.9,0,1,3,1,42434.92,34297.62,41872.53666666666,2320.24741099574,39540.14166666667,3367.7379249782
1970-01-01 00:28:49.684800,15.4,45.0,14.5,,45967.92,0,1,3,1,43859.9,39322.79,44087.579999999994,1777.470361721395,40666.56,4249.76081571181
1970-01-01 00:28:49.688400,15.9,53.0,15.5,,45489.11,0,1,3,1,45967.92,42434.92,45105.64333333333,1105.0891789492841,41895.37666666667,4427.077951247963
1970-01-01 00:28:49.692000,16.1,55.0,14.7,,43762.96,0,1,3,1,45489.11,43859.9,45073.329999999994,1159.7917514353533,43472.933333333334,2401.0392272483755
1970-01-01 00:28:49.695600,16.3,39.0,14.3,,47516.45,0,1,3,1,43762.96,45967.92,45589.50666666666,1878.7579442361812,44838.543333333335,1830.9527666068113
1970-01-01 00:28:49.699200,16.1,31.0,15.0,,33527.44,0,1,3,1,47516.45,45489.11,41602.28333333333,7240.476016011134,43353.96333333334,5014.014898225324
1970-01-01 00:28:49.702800,15.0,10.0,11.4,,43190.6,0,1,3,1,33527.44,43762.96,41411.496666666666,7162.192869368469,43242.41333333333,5007.949325844416
1970-01-01 00:28:49.706400,12.6,6.0,8.0,,40918.01,0,1,3,1,43190.6,47516.45,39212.01666666667,5052.422709595232,42400.761666666665,4881.024100515768
1970-01-01 00:28:49.710000,11.3,77.0,8.1,,40159.84,0,1,3,1,40918.01,33527.44,41422.816666666666,1577.1806720958145,41512.549999999996,4687.692311754187
1970-01-01 00:28:49.713600,10.0,19.0,7.6,,47035.77,0,1,3,1,40159.84,43190.6,42704.54,3770.0623896559946,42058.01833333333,5167.759588693716
1970-01-01 00:28:49.717200,9.5,0.0,7.8,,43805.93,0,1,3,1,47035.77,40918.01,43667.18,3440.0642454899344,41439.59833333333,4571.537049813334
1970-01-01 00:28:49.720800,9.8,0.0,9.2,,36190.27,0,1,3,1,43805.93,40159.84,42343.99,5568.587701132024,41883.40333333333,3695.028448613882
1970-01-01 00:28:49.724400,10.1,0.0,9.6,,41850.33,0,1,3,1,36190.27,47035.77,40615.51,3955.1428081928525,41660.025,3640.3054712907406
1970-01-01 00:28:49.728000,10.4,1.0,10.8,,46129.68,0,1,3,1,41850.33,43805.93,41390.09333333333,4985.662556675154,42528.636666666665,4028.8815275589523
1970-01-01 00:28:49.731600,10.5,1.0,11.5,,38124.01,0,1,3,1,46129.68,36190.27,42034.67333333334,4006.017334664481,42189.331666666665,4341.847600781934
1970-01-01 00:28:49.735200,10.6,7.0,12.4,,42253.06,0,1,3,1,38124.01,41850.33,42168.916666666664,4003.4982343735646,41392.21333333333,3659.5604626711697
1970-01-01 00:28:49.738800,10.2,0.0,10.4,,44426.71,0,1,3,1,42253.06,46129.68,41601.26,3201.505778926406,41495.676666666666,3749.128640223752
1970-01-01 00:28:49.742400,10.0,0.0,11.1,,36931.28,0,1,3,1,44426.71,38124.01,41203.68333333333,3856.3274319788634,41619.17833333334,3546.115871391679
1970-01-01 00:28:49.746000,9.9,0.0,11.3,,37663.13,0,1,3,1,36931.28,42253.06,39673.706666666665,4132.454672544319,40921.31166666667,3887.144681708689
1970-01-01 00:28:49.749600,9.8,0.0,11.1,,38734.17,0,1,3,1,37663.13,44426.71,37776.19333333333,906.7472503593286,39688.72666666667,2969.523940423187
1970-01-01 00:28:49.753200,9.7,0.0,11.5,,38512.7,0,1,3,1,38734.17,36931.28,38303.333333333336,565.3825883717716,39753.50833333333,2932.571658169061
1970-01-01 00:28:49.756800,9.7,0.0,11.6,,39753.83,0,1,3,1,38512.7,37663.13,39000.23333333333,661.9616244418196,39336.97,2672.4931850913804
1970-01-01 00:28:49.760400,11.0,0.0,14.2,,39644.62,0,1,3,1,39753.83,38734.17,39303.71666666667,687.2133811513829,38539.954999999994,1103.530417827288
1970-01-01 00:28:49.764000,12.7,0.0,13.5,,42646.45,0,1,3,1,39644.62,38512.7,40681.63333333334,1702.4570791162032,39492.48333333334,1727.454861345584
1970-01-01 00:28:49.767600,14.3,2.0,14.6,,41950.34,0,1,3,1,42646.45,39753.83,41413.80333333334,1571.1936650943278,40207.01833333333,1705.9698513327546
1970-01-01 00:28:49.771200,15.7,5.0,17.1,,34249.4,0,1,3,1,41950.34,39644.62,39615.39666666667,4660.105412223347,39459.556666666664,2984.071245869726
1970-01-01 00:28:49.774800,16.6,1.0,17.5,,37197.41,0,1,3,1,34249.4,42646.45,37799.049999999996,3885.5626668605937,39240.34166666667,3113.0642363781317
1970-01-01 00:28:49.778400,16.8,0.0,16.8,,39737.45,0,1,3,1,37197.41,41950.34,37061.420000000006,2746.5511392838002,39237.611666666664,3112.5310089469885
1970-01-01 00:28:49.782000,16.6,0.0,15.9,,44601.57,0,1,3,1,39737.45,34249.4,40512.14333333333,3762.3807153095113,40063.77,3819.6966915240355
1970-01-01 00:28:49.785600,16.2,0.0,13.4,,37265.69,0,1,3,1,44601.57,37197.41,40534.90333333333,3732.3896779051497,39166.97666666666,3722.472298995195
1970-01-01 00:28:49.789200,14.9,0.0,10.0,,42983.44,0,1,3,1,37265.69,39737.45,41616.9,3854.135119880861,39339.16,3896.7781156129313
1970-01-01 00:28:49.792800,12.8,55.0,10.9,,44256.16,0,1,3,1,42983.44,44601.57,41501.763333333336,3723.3307687650395,41006.95333333333,3391.3543883743705
1970-01-01 00:28:49.796400,12.7,100.0,11.5,,46891.28,0,1,3,1,44256.16,37265.69,44710.293333333335,1993.1084214690654,42622.598333333335,3520.149151757025
1970-01-01 00:28:49.800000,13.9,100.0,11.7,,41821.61,0,1,3,1,46891.28,42983.44,44323.01666666666,2535.4961718825575,42969.958333333336,3272.638013599367
1970-01-01 00:28:49.803600,13.3,19.0,9.0,,33293.66,0,1,3,1,41821.61,44256.16,40668.85,6871.7144243121365,41085.30666666667,4964.028993008206
1970-01-01 00:28:49.807200,12.4,14.0,7.9,,38885.26,0,1,3,1,33293.66,46891.28,38000.176666666666,4332.321800239925,41355.235,4754.397653573935
1970-01-01 00:28:49.810800,11.8,15.0,8.9,,41164.55,0,1,3,1,38885.26,41821.61,37781.15666666667,4049.939564491576,41052.08666666667,4687.331885342243
1970-01-01 00:28:49.814400,12.3,13.0,7.6,,37851.92,0,1,3,1,41164.55,33293.66,39300.57666666667,1694.917499300038,39984.71333333333,4538.604780976896
1970-01-01 00:28:49.818000,12.7,13.0,8.2,,37323.6,0,1,3,1,37851.92,38885.26,38780.02333333333,2081.887622719763,38390.1,3069.8136016442595
1970-01-01 00:28:49.821600,12.1,19.0,8.0,,46500.2,0,1,3,1,37323.6,41164.55,40558.57333333333,5152.375771441064,39169.865,4415.179229493396
1970-01-01 00:28:49.825200,12.5,46.0,7.5,,48613.08,0,1,3,1,46500.2,37851.92,44145.62666666667,6001.758188575352,41723.10166666667,4753.934320557648
1970-01-01 00:28:49.828800,11.7,15.0,9.3,,38812.68,0,1,3,1,48613.08,37323.6,44641.986666666664,5157.681420379805,41711.005,4762.683877763592
1970-01-01 00:28:49.832400,11.8,53.0,7.5,,41251.38,0,1,3,1,38812.68,46500.2,42892.38,5102.119244980316,41725.47666666666,4760.8229140838575
1970-01-01 00:28:49.836000,12.6,57.0,8.9,,39080.07,0,1,3,1,41251.38,48613.08,39714.71,1337.4940634260488,41930.168333333335,4584.092433799285
1970-01-01 00:28:49.839600,13.3,99.0,11.6,,40163.37,0,1,3,1,39080.07,38812.68,40164.94,1085.6558514095154,42403.46333333333,4138.274345833746
1970-01-01 00:28:49.843200,13.7,79.0,10.3,,39679.43,0,1,3,1,40163.37,41251.38,39640.956666666665,542.6738159643306,41266.668333333335,3701.6175345348747
1970-01-01 00:28:49.846800,14.2,99.0,11.8,,46100.61,0,1,3,1,39679.43,39080.07,41981.136666666665,3575.764937594792,40847.92333333333,2714.958757341657
1970-01-01 00:28:49.850400,15.5,100.0,13.9,,39524.51,0,1,3,1,46100.61,40163.37,41768.183333333334,3752.791050422656,40966.56166666667,2622.203743818569
1970-01-01 00:28:49.854000,16.6,100.0,15.9,,38742.12,0,1,3,1,39524.51,39679.43,41455.746666666666,4041.5467419086604,40548.35166666667,2763.9603467228408
1970-01-01 00:28:49.857600,16.8,100.0,12.6,,41019.65,0,1,3,1,38742.12,46100.61,39762.09333333334,1157.2035713016292,40871.615,2669.7063494529652
1970-01-01 00:28:49.861200,16.8,92.0,13.2,,43302.52,0,1,3,1,41019.65,39524.51,41021.43,2280.200521072506,41394.806666666664,2807.20398190548
1970-01-01 00:28:49.864800,17.3,95.0,15.7,,47469.9,0,1,3,1,43302.52,38742.12,43930.69,3270.6848560046315,42693.21833333333,3556.7112827295373
1970-01-01 00:28:49.868400,17.7,100.0,15.8,,44442.18,0,1,3,1,47469.9,41019.65,45071.53333333333,2153.793915334257,42416.81333333333,3293.6644134073035
1970-01-01 00:28:49.872000,16.7,100.0,14.4,,38675.02,0,1,3,1,44442.18,43302.52,43529.03333333333,4467.981219715631,42275.23166666667,3457.0638671589104
1970-01-01 00:28:49.875600,15.6,100.0,13.9,,43726.16,0,1,3,1,38675.02,47469.9,42281.12,3143.4279167174827,43105.905,3007.9447723368903
1970-01-01 00:28:49.879200,15.0,100.0,9.4,,41764.77,0,1,3,1,43726.16,44442.18,41388.649999999994,2546.488467615592,43230.09166666667,2918.6403670639975
1970-01-01 00:28:49.882800,14.1,52.0,10.7,,39910.99,0,1,3,1,41764.77,38675.02,41800.64,1907.8379189278671,42664.83666666667,3215.1646515016337
1970-01-01 00:28:49.886400,12.6,27.0,8.3,,47836.29,0,1,3,1,39910.99,43726.16,43170.68333333333,4145.484199479205,42725.901666666665,3326.2393484978816
1970-01-01 00:28:49.890000,11.0,100.0,6.9,,37133.92,0,1,3,1,47836.29,41764.77,41627.06666666667,5553.725798833826,41507.85833333333,3866.3215409243876
1970-01-01 00:28:49.893600,11.1,100.0,6.0,,39323.2,0,1,3,1,37133.92,39910.99,41431.136666666665,5654.001118432195,41615.88833333333,3779.416553233568
1970-01-01 00:28:49.897200,10.7,100.0,6.7,,45192.08,0,1,3,1,39323.2,47836.29,40549.73333333333,4166.746171742755,41860.208333333336,3984.9139054559055
1970-01-01 00:28:49.900800,10.4,98.0,7.8,,39193.35,0,1,3,1,45192.08,37133.92,41236.21,3426.499065854137,41431.638333333336,4132.763859566132
1970-01-01 00:28:49.904400,10.3,69.0,8.7,,47346.98,0,1,3,1,39193.35,39323.2,43910.80333333334,4225.1240178995295,42670.97,4666.088798863452
1970-01-01 00:28:49.908000,8.4,65.0,11.3,,44280.52,0,1,3,1,47346.98,45192.08,43606.950000000004,4118.33618745462,42078.34166666667,4066.074122435028
1970-01-01 00:28:49.911600,9.7,100.0,9.0,,39016.09,0,1,3,1,44280.52,39193.35,43547.863333333335,4213.492778139253,42392.03666666666,3660.7225019039215
1970-01-01 00:28:49.915200,10.9,100.0,6.1,,41429.5,0,1,3,1,39016.09,47346.98,41575.369999999995,2635.244646878,42743.08666666667,3399.227792094201
1970-01-01 00:28:49.918800,10.8,100.0,5.0,,34032.35,0,1,3,1,41429.5,44280.52,38159.31333333333,3772.268113885072,40883.13166666666,4623.775886218541
1970-01-01 00:28:49.922400,10.8,100.0,3.4,,39524.61,0,1,3,1,34032.35,39016.09,38328.82,3840.8192255950594,40938.34166666667,4601.487746437671
1970-01-01 00:28:49.926000,9.7,100.0,4.1,,44286.61,0,1,3,1,39524.61,41429.5,39281.19,5131.4619758115905,40428.28,3858.69733264472
1970-01-01 00:28:49.929600,10.3,98.0,4.8,,43317.87,0,1,3,1,44286.61,34032.35,42376.363333333335,2516.741365840375,40267.838333333326,3682.4788853401715
1970-01-01 00:28:49.933200,10.9,94.0,4.9,,49182.8,0,1,3,1,43317.87,39524.61,45595.76000000001,3144.003223296259,41962.29,5069.239048003077
1970-01-01 00:28:49.936800,12.0,100.0,4.5,,43513.66,0,1,3,1,49182.8,44286.61,45338.11000000001,3331.0380256156454,42309.65,5096.76078513001
1970-01-01 00:28:49.940400,13.6,99.0,5.1,,43940.68,0,1,3,1,43513.66,43317.87,45545.71333333334,3157.037548989657,43961.03833333334,3087.682480770222
1970-01-01 00:28:49.944000,15.1,100.0,5.9,,46008.06,0,1,3,1,43940.68,49182.8,44487.46666666667,1334.0688078697767,45041.613333333335,2243.7229273475587
1970-01-01 00:28:49.947600,16.1,98.0,8.0,,39177.6,0,1,3,1,46008.06,43513.66,43042.113333333335,3502.764978375192,44190.11166666667,3305.6846396374995
1970-01-01 00:28:49.951200,14.6,100.0,1.3,,48205.77,0,1,3,1,39177.6,43940.68,44463.81,4708.0244725466055,45004.761666666665,3633.7455407244884
1970-01-01 00:28:49.954800,14.3,100.0,4.8,,47181.46,0,1,3,1,48205.77,46008.06,44854.943333333336,4943.326131000351,44671.204999999994,3244.533380748072
1970-01-01 00:28:49.958400,14.0,100.0,4.6,,42074.53,0,1,3,1,47181.46,39177.6,45820.58666666667,3284.3581041704997,44431.35,3396.8400726673267
1970-01-01 00:28:49.962000,13.6,99.0,1.5,,41758.84,0,1,3,1,42074.53,48205.77,43671.61,3043.7148865979757,44067.71,3572.135516746062
1970-01-01 00:28:49.965600,13.3,91.0,0.9,,43526.1,0,1,3,1,41758.84,47181.46,42453.15666666667,942.5076081560409,43654.049999999996,3443.906399598972
1970-01-01 00:28:49.969200,11.0,98.0,5.6,,37581.66,0,1,3,1,43526.1,42074.53,40955.53333333333,3052.5510526333082,43388.06,3891.3562693486197
1970-01-01 00:28:49.972800,11.3,50.0,5.4,,45256.86,0,1,3,1,37581.66,41758.84,42121.54,4025.762704780155,42896.575000000004,3302.9080168707287
1970-01-01 00:28:49.976400,10.5,18.0,6.7,,42778.96,0,1,3,1,45256.86,43526.1,41872.49333333333,3917.069711318946,42162.825,2567.8499290085288
1970-01-01 00:28:49.980000,9.5,100.0,7.6,,43259.69,0,1,3,1,42778.96,37581.66,43765.170000000006,1314.012794952193,42360.35166666666,2605.0137199822434
1970-01-01 00:28:49.983600,9.2,100.0,6.7,,38529.32,0,1,3,1,43259.69,45256.86,41522.65666666667,2603.425365404675,41822.098333333335,3049.825235887437
1970-01-01 00:28:49.987200,9.3,100.0,8.4,,47727.23,0,1,3,1,38529.32,42778.96,43172.08,4599.5808206942465,42522.286666666674,3886.709301070212
1970-01-01 00:28:49.990800,8.8,87.0,9.1,,42490.76,0,1,3,1,47727.23,43259.69,42915.77,4613.66039247564,43340.47,3069.4365679972666
1970-01-01 00:28:49.994400,8.2,6.0,9.1,,40115.24,0,1,3,1,42490.76,38529.32,43444.409999999996,3894.5711165541998,42483.53333333333,3144.2238928399684
1970-01-01 00:28:49.998000,7.8,4.0,9.0,,40200.01,0,1,3,1,40115.24,47727.23,40935.33666666667,1347.7027853472648,42053.708333333336,3269.5389325187475
1970-01-01 00:28:50.001600,7.4,1.0,7.8,,39172.0,0,1,3,1,40200.01,42490.76,39829.083333333336,570.627171131305,41372.426666666666,3391.5898053370192
1970-01-01 00:28:50.005200,7.1,0.0,7.3,,40325.95,0,1,3,1,39172.0,40115.24,39899.32,633.0173834105569,41671.865,3161.9071789458435
1970-01-01 00:28:50.008800,7.1,3.0,7.4,,37710.79,0,1,3,1,40325.95,40200.01,39069.579999999994,1310.5849261685962,40002.458333333336,1567.7654927623305
1970-01-01 00:28:50.012400,6.6,2.0,6.7,,45197.87,0,1,3,1,37710.79,39172.0,41078.20333333333,3799.8033554031067,40453.64333333333,2524.6264269365092
1970-01-01 00:28:50.016000,6.1,10.0,8.0,,39372.87,0,1,3,1,45197.87,40325.95,40760.51,3931.698145687119,40329.915,2562.4361438735536
1970-01-01 00:28:50.019600,8.5,6.0,7.1,,40627.1,0,1,3,1,39372.87,37710.79,41732.613333333335,3065.8238774646484,40401.09666666667,2564.0373474008165
1970-01-01 00:28:50.023200,10.2,0.0,5.4,,43496.55,0,1,3,1,40627.1,45197.87,41165.506666666675,2113.9052697868588,41121.855,2750.4775900467503
1970-01-01 00:28:50.026800,11.4,0.0,5.9,,43438.41,0,1,3,1,43496.55,39372.87,42520.68666666667,1640.1517957286687,41640.598333333335,2861.6089631701825
1970-01-01 00:28:50.030400,12.2,0.0,4.7,,41802.03,0,1,3,1,43438.41,40627.1,42912.329999999994,961.9873348430535,42322.471666666665,2132.462824082936
1970-01-01 00:28:50.034000,12.9,36.0,3.1,,39543.03,0,1,3,1,41802.03,43496.55,41594.49,1955.9654840510602,41379.99833333333,1836.5638011939513
1970-01-01 00:28:50.037600,13.9,98.0,1.7,,42414.67,0,1,3,1,39543.03,43438.41,41253.24333333334,1512.433197378512,41886.965000000004,1572.5598929100288
1970-01-01 00:28:50.041200,14.3,0.0,3.7,,37491.61,0,1,3,1,42414.67,41802.03,39816.43666666667,2472.891696968008,41364.38333333333,2385.709925859802
1970-01-01 00:28:50.044800,14.3,12.0,5.5,,37446.77,0,1,3,1,37491.61,39543.03,39117.683333333334,2855.362230354264,40356.08666666667,2575.253221674756
1970-01-01 00:28:50.048400,13.1,100.0,4.8,,38212.52,0,1,3,1,37446.77,42414.67,37716.96666666667,429.7470023564842,39485.105,2177.2529627927306
1970-01-01 00:28:50.052000,11.0,100.0,9.9,,44253.31,0,1,3,1,38212.52,37491.61,39970.86666666666,3728.415741710309,39893.651666666665,2830.8418363900696
1970-01-01 00:28:50.055600,11.4,100.0,12.0,,37838.3,0,1,3,1,44253.31,37446.77,40101.37666666667,3600.5448136959985,39609.53,2955.858985303543
1970-01-01 00:28:50.059200,10.8,74.0,14.9,,42835.69,0,1,3,1,37838.3,38212.52,41642.43333333334,3369.8641559315656,39679.7,3039.5811111927387
1970-01-01 00:28:50.062800,10.5,92.0,14.9,,40635.48,0,1,3,1,42835.69,44253.31,40436.490000000005,2504.6306051191764,40203.67833333334,2852.1474174762157
1970-01-01 00:28:50.066400,10.4,88.0,14.1,,42408.16,0,1,3,1,40635.48,37838.3,41959.77666666667,1166.6262131600747,41030.57666666667,2601.1672454238847
1970-01-01 00:28:50.070000,10.4,100.0,15.3,,37296.77,0,1,3,1,42408.16,42835.69,40113.47,2595.370448144124,40877.95166666667,2817.4618967106035
